 Values from hb2.mt2.3dmap

    Values by voxel
    ----------------------------------------------------------------------
          7      1      1      2.5005000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  0.0000000E+00  0.0000000E+00
              1.0000000E+07  7.0943574E+06  4.3462843E+06
              8.0000000E+06  1.8625085E+08  2.8252730E+07
              6.5000000E+06  1.6733163E+08  2.1719839E+07
              5.0000000E+06  2.5492308E+08  4.7858224E+07
              4.0000000E+06  3.1269520E+08  2.9866793E+07
              3.0000000E+06  2.5549386E+08  2.3296037E+07
              2.5000000E+06  6.4714471E+08  5.5547474E+07
              2.0000000E+06  4.1217903E+08  3.1968253E+07
              1.6600000E+06  2.9444710E+08  2.4276459E+07
              1.3300000E+06  3.3280791E+08  3.4057954E+07
              1.0000000E+06  1.8846697E+08  3.0406528E+07
              8.0000000E+05  3.2507169E+08  4.4542805E+07
              6.0000000E+05  6.1900700E+08  9.4987297E+07
              4.0000000E+05  4.1352504E+08  5.8846927E+07
              3.0000000E+05  7.7766173E+08  1.1093432E+08
              2.0000000E+05  1.8941916E+09  2.9614561E+08
              1.0000000E+05  9.5564933E+08  3.1352274E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.4698488E+04  7.4802716E+02

          8      1      1      2.5375000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  6.3889298E+04  6.2271585E+04
              1.0000000E+07  6.6089364E+06  2.5279702E+06
              8.0000000E+06  1.2045091E+08  1.4202579E+07
              6.5000000E+06  1.5538940E+08  2.4762957E+07
              5.0000000E+06  1.7372023E+08  2.0700376E+07
              4.0000000E+06  2.3512684E+08  2.9909256E+07
              3.0000000E+06  2.4034802E+08  2.3051339E+07
              2.5000000E+06  5.1072391E+08  4.8502184E+07
              2.0000000E+06  3.1674481E+08  2.4952722E+07
              1.6600000E+06  2.8340174E+08  2.4975733E+07
              1.3300000E+06  2.8373225E+08  3.3482115E+07
              1.0000000E+06  1.8472210E+08  2.0840704E+07
              8.0000000E+05  3.0268511E+08  3.9978842E+07
              6.0000000E+05  4.7443083E+08  4.5471250E+07
              4.0000000E+05  3.5030757E+08  4.5419312E+07
              3.0000000E+05  6.9382762E+08  1.3912137E+08
              2.0000000E+05  1.2356961E+09  1.3691044E+08
              1.0000000E+05  7.3620997E+08  2.0574103E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.1725206E+04  6.6577864E+02

          9      1      1      2.5745000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  3.2327992E+05  2.2921075E+05
              1.0000000E+07  4.0551887E+06  1.8120085E+06
              8.0000000E+06  8.2840966E+07  1.3276957E+07
              6.5000000E+06  1.4116701E+08  2.3955525E+07
              5.0000000E+06  1.3600993E+08  1.7379971E+07
              4.0000000E+06  2.0298903E+08  2.2633577E+07
              3.0000000E+06  2.2341601E+08  3.0261451E+07
              2.5000000E+06  4.6361612E+08  3.8963776E+07
              2.0000000E+06  2.9739124E+08  3.1286917E+07
              1.6600000E+06  2.2320304E+08  2.0877555E+07
              1.3300000E+06  2.7699218E+08  3.0318443E+07
              1.0000000E+06  1.6765240E+08  1.9579885E+07
              8.0000000E+05  1.9078975E+08  2.5912500E+07
              6.0000000E+05  5.2979326E+08  5.6056286E+07
              4.0000000E+05  3.8009396E+08  7.0473921E+07
              3.0000000E+05  7.6121695E+08  1.3807019E+08
              2.0000000E+05  1.4088967E+09  1.8678514E+08
              1.0000000E+05  8.5057044E+08  2.4742636E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.0574558E+04  5.4655504E+02

         10      1      1      2.6115000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  1.4309543E+05  1.3652067E+05
              1.0000000E+07  4.3672205E+06  1.7341060E+06
              8.0000000E+06  6.2254321E+07  9.9555960E+06
              6.5000000E+06  9.5106818E+07  1.5108824E+07
              5.0000000E+06  1.2131442E+08  1.3020274E+07
              4.0000000E+06  1.6776996E+08  2.1921211E+07
              3.0000000E+06  1.4029581E+08  1.6577974E+07
              2.5000000E+06  2.9854210E+08  2.4342366E+07
              2.0000000E+06  2.3301162E+08  2.1089695E+07
              1.6600000E+06  1.4163725E+08  1.5221279E+07
              1.3300000E+06  2.2900043E+08  2.0853017E+07
              1.0000000E+06  1.1437695E+08  1.4515254E+07
              8.0000000E+05  1.8760687E+08  2.6152814E+07
              6.0000000E+05  3.9346950E+08  3.8879617E+07
              4.0000000E+05  2.9505954E+08  3.7935934E+07
              3.0000000E+05  6.1866482E+08  8.8173605E+07
              2.0000000E+05  9.5747475E+08  1.3030474E+08
              1.0000000E+05  6.7664350E+08  1.5502223E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             7.8275103E+03  3.1548561E+02

         11      1      1      2.6485000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  1.8992038E+05  1.8511148E+05
              1.0000000E+07  3.4452590E+06  1.2700069E+06
              8.0000000E+06  5.6481079E+07  7.3713587E+06
              6.5000000E+06  6.7674575E+07  1.0405517E+07
              5.0000000E+06  8.3146664E+07  9.1023680E+06
              4.0000000E+06  1.2780497E+08  1.1940933E+07
              3.0000000E+06  1.1389265E+08  1.5207889E+07
              2.5000000E+06  2.4953012E+08  1.6862606E+07
              2.0000000E+06  1.9147844E+08  1.8761072E+07
