%eval_id interface        h2oDens           ppmB       concDens         concFe          concC         concSi         concCa          concK         concAl         concMg         concNa          concP          concS          concH         linerR          concO           maxN     maxNrelErr   statChkPassN           maxP     maxPrelErr   statChkPassP 
11           NO_ID   0.7907846458    552.8676109     2.27098867   0.4822694617  0.09972048891    8.509463677    30.43258892  0.04590847488   0.4172389521   0.2658217094   0.2179631651    0.201758083   0.2455016438   0.6447924239   0.9769756926      58.436973   1.410449e+10         0.0298              1       23010.76         0.0491              1 
12           NO_ID   0.7742924055    509.8978671    2.071613718   0.5126389373   0.1100253593    6.838577541    25.60968046  0.04661618093   0.5013114067   0.2098150339    0.219692119   0.1942811027   0.2360813222   0.6051497715   0.4257180243      64.916131     1.5408e+10         0.0329              1       28904.74         0.1226              1 
13           NO_ID   0.8087753462    509.1753308    2.260076903   0.5537838011  0.08887646085    7.442348236    31.98754603  0.04062351426   0.5378702858   0.2266211359   0.1985804273   0.1971408901   0.2260164495   0.5644668255   0.5731291093      57.936126   1.333727e+10         0.0345              2       24747.52         0.0634              1 
14           NO_ID   0.7457514417    431.3387543    2.133396943   0.4323709126   0.1007079322    9.077773318    30.06824781  0.04537984083   0.5599518451   0.2021641934    0.196942876    0.206863167   0.2056514212    0.599118042  0.07671849443      58.304829   1.816483e+10         0.0259              1       34702.65         0.0822              1 
15           NO_ID   0.7790643882    513.6411026    2.569565207   0.4930829307  0.09253974352    8.530275689    28.20844697  0.04271948181   0.6223622381   0.2239669063   0.1997802068   0.1659962148   0.1634792787   0.6423869879  0.09680544379      60.614963   1.320858e+10         0.0323              1       25784.02         0.0496              1 
16           NO_ID   0.7423740717    558.0085111    2.120706827   0.5220201245   0.1099434692    8.022606446    29.86715154  0.04912938915   0.5461627877   0.1944053846   0.2027051019   0.1755790965   0.2335316199   0.6087901342    1.423712098      59.467975   1.908134e+10          0.023              1       32392.21         0.0515              1 
17           NO_ID   0.8226325231    576.5247296    2.378152519   0.4585464394  0.09567755853    8.784037516    27.93682095  0.04597083194   0.4813032523    0.212710893   0.2119408518   0.1740603565   0.2129619802    0.674954373    0.386501461      60.711015   1.098239e+10         0.0272              1       21343.98         0.0622              1 
18           NO_ID    0.755093438    489.1843295    2.190320919    0.549537206  0.08873114843    7.174884839    24.38070379  0.04773391297   0.4943606606   0.1694681284   0.2114653909    0.174614805   0.1726527443   0.6667459787    1.448969009      65.869101   1.849236e+10           0.02              1       28339.64         0.0513              1 
19           NO_ID   0.7414747651     390.197318    2.064134941   0.4439568808  0.09537997632     7.40369422    25.82032417  0.04353378106   0.5521275817   0.2387437419     0.19241371    0.198207793   0.1949780314   0.5997391663   0.4136746092      64.216901   1.827216e+10          0.025              1       33880.62         0.0633              1 
20           NO_ID   0.7759981056     419.674007    2.214826236   0.4067543743   0.1022773156    7.573421818     32.7945063  0.04390623443   0.4816127602   0.2181892654   0.2142644932    0.200270423    0.196044664   0.5389800034   0.9520938745      57.229772   1.547864e+10         0.0365              1       24713.05         0.0292              1 
21           NO_ID   0.7811511139    498.5809181     2.34521055   0.4276237437   0.0824347804    7.916183257    27.54319765  0.03905370691     0.54795825   0.2024559601   0.1897656051    0.210157452   0.2365152235   0.4862517113   0.7408468372      62.118403    1.49302e+10         0.0293              1       25121.24          0.073              2 
22           NO_ID   0.7925527122    512.7161993    2.290381286   0.4054978411   0.1018866887     9.12039302    28.72105877  0.05211166678    0.514339894   0.2011811423   0.2154372668   0.1901772189   0.1765170185   0.5884978381    0.141419886      59.712902   1.295884e+10         0.0235              1       26668.48         0.0808              1 
23           NO_ID   0.8108479599    502.1413405    2.198563342   0.4978440432   0.1081506404    9.199591354    30.18944828  0.04155200255   0.5629775406   0.2480846544   0.1810433371   0.2083180489   0.2176951332   0.5311767902    0.433975993      58.014118   1.275898e+10         0.0205              1       22787.17         0.0885              1 
24           NO_ID   0.7429724194    578.6380844    2.178736875   0.4422416517  0.08644746804    8.152458626    27.04006937  0.04974946441   0.4311634471   0.2518204869   0.2252210404   0.1777822292   0.2216619382   0.5655319883   0.8516068199      62.355852   1.971585e+10         0.0311              1       33861.41         0.0597              1 
25           NO_ID   0.8307516085    606.0595887    2.389533031   0.5436669011   0.1144563966    8.370197194    32.66017884  0.04290408696   0.4616692813   0.2122057076   0.2381467752   0.2136826837   0.1661439843   0.4939376826     1.05043942       56.48281   1.174153e+10         0.0299              1       20140.15         0.0668              1 
26           NO_ID    0.728220037    565.0494121    2.483380274   0.5099042212   0.1009362797    9.530145299     30.4931134  0.05103702755   0.4732364115   0.2128996309   0.1674262077   0.2037235452   0.2079763389   0.7230696207    1.151807481      57.326532   2.092116e+10         0.0435              1       38420.08           0.08              1 
27           NO_ID   0.7938737125    529.9891225    2.123339757     0.55146282   0.1007932746     7.59254885     27.8241749  0.04653398454   0.4425008327   0.1798421766   0.2342047698   0.1923718584   0.2111000821   0.6400830141   0.5001573496      61.984383    1.33382e+10          0.029              1       26923.42         0.0649              2 
28           NO_ID    0.749329481    447.3377228        2.11435   0.5038250245   0.1009739153    8.872616326    30.49980186  0.04758755233   0.5281276905   0.2817159607   0.1971227184   0.1926870486   0.1777783266   0.5404193939   0.6985771015      58.057344   1.836355e+10           0.03              2       32296.97         0.0719              1 
29           NO_ID   0.7180852024    486.3966376     2.13037918   0.5138928598   0.1134281136    9.227664535     30.6408694  0.04899698982   0.5856050868   0.2364102286   0.1954560618   0.1903156353   0.2093166712   0.6431546681   0.7084653261       57.39489   2.008876e+10         0.0274              1       37260.62         0.0671              1 
30           NO_ID   0.7564289499    497.6044593    2.432033224   0.5576446823  0.09410162697    9.670557546    22.80374789  0.03981427099    0.570188885   0.1871625274   0.1865784043    0.172298635   0.2197476485   0.6294193575   0.7513993209      64.868739   1.592856e+10         0.0261              1       29738.78          0.052              1 
31           NO_ID   0.8544736088    551.0040515    2.382411403   0.5760310088   0.1172747705    9.368965677    28.57227801  0.05338346552   0.5706927796   0.1926682944   0.2261094969   0.1920286513   0.2046980149   0.6372853962   0.2606933889      59.288584     8883764000         0.0272              1       19417.97         0.0814              1 
32           NO_ID   0.7696040182    531.5640731    2.246082437   0.5044854239  0.07291778407    6.902547479    27.27446989  0.04333891107   0.4967826629   0.2408640296   0.2012360363    0.148265236   0.1957530756   0.5910109863    1.181723523      63.328328   1.718416e+10         0.0287              1       30228.34         0.0522              1 
33           NO_ID   0.7744935778    554.2411402    2.282447519      0.5257878   0.1051120513    7.842465648    32.11146943  0.04908022524   0.4878703042   0.2136143577   0.2112281379   0.1978824911    0.164623851   0.6509983693   0.1282998211      57.439867   1.407285e+10          0.026              1       28247.45         0.0837              1 
34           NO_ID   0.7748676746    470.8050075    2.295328669    0.517987615  0.07850438317    8.174363562    27.77647257   0.0537331822   0.5375824068   0.2057168573   0.1993711087   0.2120485397   0.1944882336   0.5842819685    1.232536408       61.46545   1.571792e+10         0.0224              1       26443.17         0.0585              2 
35           NO_ID   0.7400252675     530.458369    2.512732517   0.4667277832   0.0946540109    9.787243443    27.48867761   0.0422096206   0.5136956318   0.2222208905   0.2065314357   0.1629784818   0.1912655549   0.5764958004   0.5420643332        60.2473   1.738253e+10           0.02              1       31590.96          0.059              2 
36           NO_ID   0.7737454632    492.0146198    2.167581206   0.5775918199  0.08414636939    8.706872968    27.84413509   0.0456878849   0.5050037763   0.2592063847   0.1928073398   0.2096394167   0.1953205107    0.583774693   0.5319250256      60.795814   1.585791e+10         0.0199              1       24917.24         0.0452              1 
37           NO_ID   0.7912930878    474.7789812    1.943927071   0.4751793025   0.1033039804    8.157796497    33.30702458  0.05454222552   0.5773963722   0.2313811472   0.2145913467    0.212244744   0.1897834052    0.587558268   0.8005868272      55.889198   1.509944e+10         0.0213              1        25909.9         0.0787              2 
38           NO_ID   0.7945080636    566.9559887    2.424726882   0.5106517454   0.1027829645    8.058845743    32.96616923  0.04295344069   0.5411084042   0.1919583546   0.1704460808   0.1987989083    0.178389944   0.6680407024    1.144277379      56.369854   1.377857e+10         0.0324              1       25721.19         0.0528              1 
39           NO_ID   0.7405582079    477.3446312    2.293249717   0.5188882773  0.08693686329    7.196448484    24.77164016  0.04004017689   0.5901831122   0.1968733556   0.1771304141   0.2176383051   0.1914641385   0.6692059807    1.341474626      65.343551   1.939055e+10         0.0229              2       38080.85          0.099              1 
40           NO_ID   0.7297311503    616.1109489     2.37571237   0.4861277115   0.0914241511    10.47550155    26.96919773  0.03832163016   0.5547280905    0.187984201   0.2326834555   0.2156530981   0.2296128348   0.6884774677   0.3805122611      59.830288   1.782074e+10         0.0365              1       34087.42         0.0537              1 
41           NO_ID    0.785915969    563.6000449    2.196106514   0.4679352154  0.09722456516    10.79981112    27.90302064  0.05858915035    0.596679482   0.2379461879   0.2157704511   0.2205625809   0.2149912224   0.6259177736   0.9741010141      58.561552   1.424301e+10         0.0255              1       26785.45         0.0713              2 
42           NO_ID   0.7695954803    506.5350469    1.951769888   0.4775047374   0.1031067419    7.688527491    28.06464942  0.04279511908   0.5982965507   0.2341471086   0.1698181408   0.1949926933    0.186774234   0.5829247796    1.120011467      61.656463   1.766276e+10         0.0258              1       28956.73         0.0613              1 
43           NO_ID   0.7920009149    395.3809778    2.492236032   0.4720107905   0.1043811191    8.994447151     33.1820552  0.04584462452   0.4235737998   0.2104807058   0.2017624671   0.2183300019   0.1550926975   0.6224718411   0.9039014365       55.36955   1.377897e+10         0.0317              1       22677.92         0.0375              1 
44           NO_ID   0.7826575218     534.407671    2.240978342   0.5051064198  0.08969549269    9.253554487    33.27468685  0.05616702608   0.5498511493   0.1803908896   0.2073933638   0.2077452178   0.2090546603   0.5062064945   0.3547690714      54.960148   1.581156e+10         0.0209              1       23559.32         0.0629              1 
45           NO_ID   0.7781062214    444.5135354     2.21712744   0.5339683714  0.09130314771    8.414005578    29.75709904  0.04671919807   0.6048688186   0.1940676961   0.2173156774   0.1774047145   0.2063199364   0.5797201568   0.4904122571      59.177208   1.500812e+10         0.0159              1       29171.47          0.062              1 
46           NO_ID   0.6889238974    412.1921694    2.575954165   0.4865538281    0.102730187    10.01621901    33.87558152  0.04753088102   0.5715652008   0.2224432105   0.2080024769   0.2359079715   0.2241531625   0.6367681053   0.2253328523      53.372544   2.177235e+10          0.026              2       45349.99         0.1069              1 
47           NO_ID   0.7605117165    448.4112047     2.23434167   0.5362698794   0.1003674585    8.938368803    30.26216825  0.04855952264   0.6059161555   0.2083947981   0.2187690266   0.1681577747   0.1968854134    0.616442856    1.017478869        58.0997   1.733408e+10         0.0252              1       31098.32         0.0718              1 
48           NO_ID   0.7680174348    583.5646067    2.075642785   0.4601064835   0.1052413942    8.392840856    29.37101305  0.04106195481   0.5563791008    0.240048397    0.181326796   0.1905471538   0.1681902069   0.5721097829   0.4695882316      59.721135   1.596234e+10          0.028              1       27237.78         0.0689              1 
49           NO_ID   0.7097254763    456.8243256    2.060122771   0.4763091398  0.08958390299    7.347149468    29.22584815  0.05026739844     0.45954527   0.2105924728    0.235043867   0.2124528835   0.2054749615   0.7620395332   0.5652512537      60.725693   1.960243e+10         0.0245              2       43853.48         0.0504              1 
50           NO_ID    0.696230458    488.2237115    2.585908606   0.4482772647   0.1120461169    8.973101443    29.46315111  0.04624382026   0.4233635967   0.1905374307   0.1760184856   0.1917305282   0.1964498396   0.6839112098   0.5270493099      59.095169   2.181238e+10         0.0299              2       41735.59         0.0415              1 
51           NO_ID   0.8000757107    456.5217785    2.498889817   0.3971759966  0.09360239299    9.731097254    26.74709085  0.05584733538   0.5424844183   0.2038879174   0.2201326913   0.2256880595   0.2257650215   0.5433092226   0.9273729066      61.013919   1.373939e+10         0.0304              1       27562.99         0.0715              1 
52           NO_ID    0.780288816     515.778854    2.324311184   0.5295930453  0.09991768906    8.455640144    28.44208615  0.03802664474   0.4949943822   0.2257338065   0.1878985659   0.1967575722   0.1874394792   0.6329929851   0.7287717689       60.50892   1.480236e+10         0.0305              1       29778.35          0.037              1 
53           NO_ID    0.780755082    454.2091239    2.519074761   0.5206880494  0.08442490504    8.599149319    31.56064134  0.04382735244   0.5656040141   0.2046985097   0.2159533694    0.177085266   0.1988738851   0.5517308458   0.4447594973      57.277323   1.479953e+10         0.0289              2       27553.85         0.0782              1 
54           NO_ID   0.7902782417    511.1429778    2.359043514   0.5272123145   0.1038734061    8.031298823    29.52578607  0.04178013783    0.511399429    0.202544342    0.209166218    0.163679253   0.2188760619     0.59319389   0.4821754287       59.87119   1.374465e+10         0.0221              1       27680.04         0.0652              1 
55           NO_ID   0.7728428317    521.1169617    2.249645766    0.464276303   0.1029461721    8.906665662    31.19034454  0.05149152848   0.5174180993   0.2512753641   0.1564426017   0.2098058868   0.1910869869   0.6605904098   0.5526713013      57.297656    1.49664e+10         0.0167              1       28906.14         0.0807              2 
56           NO_ID   0.7052253984    538.5179846    2.357250054   0.4024046884     0.10053555    8.039867124    33.40633963   0.0394734695    0.501673587   0.2199748201   0.2534183839   0.1955253436   0.1782092866   0.5077763378   0.6340418237      56.154802   2.308902e+10          0.024              1       40008.21         0.0637              1 
57           NO_ID   0.7515712044    575.2062234    2.206322515   0.4367399492    0.104000474     8.65255489    25.42372084  0.04729106027   0.5401595827     0.26111079   0.1956480003   0.1819347727   0.2141882267   0.6190860236   0.7632053392      63.323565   1.766268e+10         0.0275              1       31483.96         0.0716              1 
58           NO_ID   0.7610518076    454.2915787    2.124550795   0.4949720509   0.1042734413    7.961425785    30.56665924  0.04051498441   0.4784575454   0.2212203165   0.2122315712   0.1656021492   0.2075374583   0.7350098077    1.266499974      58.812096   1.652627e+10         0.0226              1       29603.32          0.082              1 
59           NO_ID   0.7023446143    542.8829431    2.502782921   0.5031226262  0.09243286211    6.079477178    33.64523226  0.04645123775   0.5693816281   0.2626777923   0.2233433899   0.2152612367   0.1579568413   0.4645872464   0.7651995168      57.740076   2.505136e+10         0.0299              1       37306.25         0.0411              1 
60           NO_ID   0.8115645189    411.2048923    2.410552968   0.5286184578  0.09428897628    8.351016445    30.31761718  0.04367089331   0.4962734986    0.226420636   0.2052691174   0.1841851451   0.2028941785   0.5608543558   0.2496442772      58.788891   1.265087e+10         0.0287              1       22938.71         0.0529              1 
61           NO_ID   0.7466338732    529.4134846    2.069511412   0.4785212299  0.09526639948    7.858832154    30.22012667  0.04188088134   0.5992166458   0.2062776088    0.224894397   0.2289427737   0.2379678645   0.5667619006    1.033163484      59.241311   2.040144e+10         0.0252              1       33831.05         0.0647              1 
62           NO_ID   0.8144041055     537.843214     2.37377133   0.5415984641  0.09861297431    7.878396618    28.41152108  0.05696415369   0.5277336077   0.2361098104   0.2057317417   0.2216660941   0.1588932436   0.7059372011   0.3029682216      60.956835   1.152517e+10         0.0231              1       24867.75         0.0559              1 
63           NO_ID   0.7736049665    469.5599943    2.160566709   0.4199868716   0.1017400962    9.092223763    23.13986587  0.05349108907   0.4915222376   0.1816249548   0.1978312619   0.2163147923   0.1883362166   0.5728619679   0.8696951436      65.344201   1.558284e+10         0.0308              1       30513.79         0.0565              1 
64           NO_ID    0.750301941    547.9045321    2.041326501   0.5075051344  0.08380940992     9.01495852    36.44859977  0.04669938766   0.5394507319   0.2065335071   0.1877452226   0.1825314536   0.2390631749   0.5420982485    0.185529442      52.001005   1.913611e+10          0.026              1       29819.12         0.0944              1 
65           NO_ID   0.7520763914    589.9591275    2.386736807   0.4564983149   0.0950801192    9.136421297    32.19152028  0.05303286873    0.520878315   0.1614243223   0.1983394849   0.2368958506   0.1754758338   0.5852716057   0.7326153856      56.189162   1.777024e+10         0.0354              1       26934.03         0.0588              1 
66           NO_ID   0.8012256729     505.564828    2.373142272   0.4332483664  0.09675065599    8.055446679    28.63202511  0.05120567012   0.5740601063   0.2147127872   0.1874622815   0.2327464511   0.1934069743   0.6316521285   0.8993641081      60.697283   1.341056e+10         0.0336              1       25764.48         0.0679              1 
67           NO_ID   0.8149343766    539.9879404    2.207829357    0.573626301   0.1064673473    8.887750342    32.38257512  0.04966663178   0.5794825235   0.2296264598   0.2229318316   0.1938958966    0.168079226   0.5228446239   0.7933363548      56.083054   1.297348e+10         0.0213              1       21465.26         0.0617              1 
68           NO_ID   0.7977215803    539.1571521    2.004533544   0.4855101274  0.09837969982    7.476961806    25.17348386  0.05097650042   0.5806306212   0.1934576313   0.2245188931    0.234569366   0.2183575897   0.6290890868  0.01166587692      64.634065    1.33753e+10         0.0326              1       25454.49         0.0806              1 
69           NO_ID   0.7392183224    443.5843701    2.315151868   0.4592871654   0.1078500296    7.937830988    25.46558845  0.04776723142   0.5620111777   0.2165719159   0.1545639068   0.2041769228   0.2232831284   0.5688382935   0.9878855673      64.052231   1.983348e+10         0.0304              1       33476.95         0.0807              1 
70           NO_ID   0.8077701578    514.8093808    2.263991163   0.4166633497  0.09518454046    8.305801306     32.2497018  0.04936783751   0.4892686956   0.2335563472   0.2061398078   0.1999486674   0.2151425627   0.6492048308    0.931459177       56.89002   1.314409e+10         0.0322              1       25327.34         0.0393              1 
71           NO_ID   0.7452162671    483.0824248    2.440741109   0.6069509625   0.1182781611    8.423446355    28.53339361  0.04434582403   0.4600321605   0.2231374534    0.185508957   0.1911009235   0.1974041159   0.6466451234   0.4121991281      60.369756   1.703294e+10         0.0262              2          32159          0.064              1 
72           NO_ID   0.7773636645    512.2087975    2.445367474   0.5911789084  0.08763564134    7.766566782    32.17816382  0.05252382948   0.5811742425   0.2304584405   0.2438068074   0.1844812792   0.1880587211   0.7163108701   0.6850527107      57.179641   1.383271e+10         0.0208              1       28821.21         0.0696              1 
73           NO_ID   0.7887775806    438.4320379    2.387062132   0.5558375508   0.1014875836    8.896911617    29.27699038  0.04165686587   0.5862741851   0.2299390921   0.2151904167   0.2182091083   0.2345875759   0.5603135428   0.3085842498      59.082602   1.319564e+10         0.0287              1       24441.63         0.0918              1 
74           NO_ID   0.7124501521     536.128626     2.05579735   0.5787831913  0.09709257948    8.542358431    29.83311582  0.04551978438   0.5094412493   0.2028669563   0.1831101158   0.1691205878   0.1849993823   0.5777693287   0.3995408054      59.075823   2.222146e+10         0.0195              1       37881.78         0.0856              1 
75           NO_ID   0.7543063124    485.8684931    2.563506381   0.5069115257  0.09274551056    8.436892894    32.55585394  0.03998194955   0.6597050849   0.2080610171   0.2453697868   0.2114357864   0.2112479068   0.6079838362   0.5757648978      56.223811   1.664331e+10         0.0241              1        28153.4          0.047              1 
76           NO_ID    0.710364311     459.205188    2.089002315   0.5221972697  0.08075143641    9.812117493    32.91554286  0.04508985532   0.5529268472   0.2058897287   0.1930343106    0.160914463   0.2159148467   0.5367423042   0.7553599815      54.758879   2.383962e+10         0.0339              1       38364.02          0.074              1 
77           NO_ID   0.7253221547    415.6264064    2.208885764   0.5323665071   0.0855641971    9.461242699    28.84042493  0.04866289167   0.5536914594   0.2144860898   0.1991439681    0.213806313   0.1888911768   0.4380885172   0.4763223192      59.223631   2.243743e+10         0.0203              1       34791.86          0.053              1 
78           NO_ID   0.7371670168    527.8669014     2.30109876   0.4557486996  0.09691308733    9.058574961    33.09391331  0.04704301858   0.5828745269   0.1958195307    0.208810244   0.1987195754   0.1881507217   0.5947911597    0.397298281      55.278641   1.896293e+10         0.0277              1        37394.7          0.087              1 
79           NO_ID   0.7673471326    458.7026815    2.400222355   0.4712803345   0.1232318723    7.699717979    34.51261496  0.04619078804   0.5644608693   0.1837139222   0.1788244028   0.1677800745   0.1970951627   0.5293882529   0.6747046614      55.325701   1.646799e+10         0.0235              1       27542.14         0.0584              1 
80           NO_ID   0.7578966114    474.1292796    2.183385189   0.4515926291   0.1075427317    8.322969662     32.3041802  0.05126087654   0.4956584711   0.2281273334   0.2399893702   0.2112544263   0.2098326056   0.6057926773   0.9901516579      56.771799   1.678596e+10         0.0301              1       32227.78         0.0724              1 
81           NO_ID   0.7819129873    436.5266191    2.281635688   0.4831338393  0.09886014518    8.521925703    25.10392817  0.04481547358   0.6094834737   0.2480149531   0.1945178297   0.1997519389   0.2104374044   0.6662298761   0.6454004214      63.618901   1.373995e+10         0.0316              1       28762.34         0.0577              2 
82           NO_ID   0.8488064736     490.605075    2.419943741   0.4626541436  0.09962157326    8.005942937    31.06080095  0.05110701284   0.4649170354   0.2196610167   0.2094183521    0.189975163   0.1987322753   0.5357547302    1.194631659      58.501415   1.109232e+10         0.0231              1       17771.62         0.0516              1 
83           NO_ID   0.7295253193    521.5596498    2.080262177   0.4346987645  0.08729968137    7.748412085    31.28351853  0.04365251593   0.5116505677   0.1887588219    0.208444601   0.2140403698   0.1771686173   0.5748989129   0.3263996221      58.527457   1.973304e+10         0.0291              1        34345.9         0.0688              1 
84           NO_ID   0.8277283462    508.7372465    2.478814114   0.4473799511   0.1131847529    9.402121809    29.28188126  0.04557673155   0.5566293321   0.2327622985   0.1791021299   0.1889047206   0.1958921427   0.6271192495    1.281543163      58.729446   1.222691e+10         0.0298              1        21347.8         0.0538              1 
85           NO_ID   0.7209195334    446.4047415    2.558544904   0.4502530612  0.09580190356     8.72633941    34.76839817  0.05133990271   0.4099519267   0.2190086705   0.2031150911   0.1853422745   0.1985353845   0.5822568353   0.8894530089      54.109657   2.087854e+10         0.0227              1       36303.42         0.0578              2 
86           NO_ID   0.7286887759    507.3561881    2.278794073   0.5305719216   0.1032038805    8.932614967    34.38584355  0.05049815753   0.5390840956   0.2351736044   0.1820412647   0.2305479358    0.227235397   0.5577199937   0.5602877904      54.025465   1.960396e+10         0.0299              2        32622.9         0.0818              1 
87           NO_ID   0.8570979427    453.1134456    1.979041403   0.4688590576  0.09870476041    8.981927708    29.79505893  0.04300825265    0.566309595   0.2074411092   0.2007218421   0.1932493502     0.20027364   0.6812004369   0.0910252482      58.563245     9062269000         0.0228              1       22013.93         0.1217              1 
88           NO_ID   0.7644538686    441.8168501    2.268923645   0.5394644673   0.1106922463    9.102299413    26.26644668  0.05200645134   0.4501498374   0.1721894672   0.2096666975   0.2168222698   0.1712440865   0.5537915901    1.075546821      62.155227    1.78051e+10         0.0248              1       28745.06         0.0611              1 
89           NO_ID   0.7662515457    367.2460896    2.563969881   0.4706364365  0.09795075606    7.999918282    31.75338625  0.04373775218   0.4683924621   0.2201427183   0.1798939763   0.2056917055   0.1948392678   0.5707102496   0.8725863882        57.7947   1.615049e+10         0.0249              1       29437.82         0.0569              1 
90           NO_ID   0.7833409105    441.5240085     2.49345937   0.5031565853  0.09416709711    7.901032447    31.64344309  0.04124135525   0.5553776225   0.2322026677   0.2066663643   0.2057355638   0.1919149344   0.6631025467   0.5914421676       57.76196   1.424441e+10         0.0187              1       26161.75         0.0487              1 
91           NO_ID   0.7995267653    479.9003513    2.286921683   0.5452353356   0.1070340079    7.096588917    33.98251325   0.0505746655    0.522980001   0.2004285246   0.2047083031   0.1861911462   0.2029343435   0.6000970204   0.3441395473      56.300714   1.300938e+10           0.02              1       25298.83         0.0733              1 
92           NO_ID   0.8052605851    536.9163975     2.22704686   0.5829399651  0.09071293623    7.677273883    25.23943377  0.05158272179   0.5077234542   0.2112299057   0.2004142748   0.2165578016   0.2025971835   0.6380351965   0.8308125802      64.381499   1.345969e+10         0.0281              1       27306.08          0.068              2 
93           NO_ID   0.7899970773    473.5400865    2.362456258   0.4946124433    0.105470602    9.519663517    31.42755946   0.0554626997   0.5452472744   0.2565568168   0.1963106208   0.1835964457   0.2034686485   0.5467481981   0.8351343593      56.465303   1.503931e+10         0.0229              1       30119.79         0.0849              2 
94           NO_ID   0.7562956094    503.7519025    2.271779553   0.4964642375     0.10356738    8.578041847    28.99712541  0.04737528217   0.6362695533   0.1901781971   0.1871334428   0.1883558885   0.1897325053   0.5955895162     1.03901068      59.790167   1.779658e+10         0.0209              1       30439.53         0.0774              2 
95           NO_ID    0.715558539    495.4845489    2.289208368   0.4646665986     0.10675264     8.58095662    30.37504392  0.04562192143   0.5954001893   0.2036812859   0.1766187013   0.1991663569   0.1894569132   0.6930502221    0.666412457      58.369585   1.988689e+10         0.0323              1       40572.33         0.0581              1 
96           NO_ID   0.7173267935    522.9238049    2.329331625   0.5568455961   0.0984358005    8.837977512    26.13512068  0.04520243954   0.4896101499   0.2393006969   0.2474559298   0.1665213972   0.1841401566   0.6248839236   0.3652441811      62.374506   2.010875e+10         0.0255              1       41037.05         0.0424              1 
97           NO_ID   0.7631886323    472.7620716    2.285711571   0.5277645783   0.1021047259    7.791501225    30.03161529  0.04321976069   0.5542941602   0.1761131909   0.2032100677   0.2006732154   0.2129277964   0.5428075974   0.7709400993      59.613768   1.714429e+10         0.0271              1       29317.97         0.0641              1 
98           NO_ID   0.7346275205    571.8876782    2.361601707   0.5802020305  0.07788490952    8.701265885    27.11570883  0.04993524796   0.5068141304   0.1871944438   0.2129934419   0.2012449002   0.2060202324   0.6525359557   0.9439783176        61.5082   1.863277e+10         0.0271              2       32904.95         0.0498              1 
