%eval_id interface        h2oDens           ppmB       concDens         concFe          concC         concSi         concCa          concK         concAl         concMg         concNa          concP          concS          concH         linerR           maxN 
1            NO_ID   0.6780472248    413.2970856    2.069580364   0.5968925357  0.07854161358    6.972040552    26.39976777  0.05049123758   0.5045738117   0.2810805052   0.1616735448    0.203414277   0.2152058322   0.6676870148    1.840691103   3.022612e+10 
2            NO_ID   0.7686199647     558.227667    1.994213663   0.5424353517   0.1104563499    7.603433211    31.80164842  0.03397277671   0.5865561416    0.253947325    0.170729947    0.204615156   0.2412670197   0.6493865267    1.731608781   1.811624e+10 
3            NO_ID   0.7006910978    492.1394262    2.524618544   0.4802347779   0.1234647301     8.05891152    23.46110338  0.04701226517   0.4971620685   0.2348842018    0.242313407   0.1948187546   0.2068425862   0.7340305917   0.4175258527   1.919097e+10 
4            NO_ID   0.7847588599    381.3680397    1.956958413   0.5844006535   0.0895944904    7.219023641    33.79098158  0.04645691637   0.5380513872   0.2849140019   0.2271239812   0.2395765791   0.2142794448   0.4491703379    1.313957699   1.762233e+10 
5            NO_ID   0.7798016084    476.7474454    2.317101637   0.3661595725  0.08508158408    7.660705722    27.26067493  0.03378695445   0.4685022325   0.2224887244   0.2570497476    0.148606811   0.1915192513   0.5599005133     1.29394396   1.596788e+10 
6            NO_ID   0.7180988675    385.6876493    2.451549978   0.3794947209   0.1167126871    8.142218365     31.6676394   0.0419709455   0.4101977602   0.2127022498   0.1664358886   0.2466826892   0.2518700379   0.4818322955    1.054931116   2.401639e+10 
7            NO_ID   0.7161838581    480.7206895    2.343258128   0.5473838129  0.07106826534    8.201612518    34.80941454  0.04036679673    0.621010654   0.2140330942   0.2088277548   0.1908122849   0.1617763668   0.6437208091    1.608026028   2.214953e+10 
8            NO_ID   0.8552047627    384.3176361    2.014163494   0.3748057806   0.1191289266    7.176908709    33.61823535  0.04290966181   0.6600331942   0.1585396985   0.2215846436   0.1615525459   0.1648036898   0.6369006527    0.606982513   1.047972e+10 
9            NO_ID   0.7626419249    394.0216349    2.310840483   0.5990745262   0.1168656001     6.58423125    31.53978112  0.05343353023   0.4830976088   0.2067619088   0.2301581091   0.1860534745   0.2500822117   0.6865462455    1.514017011   1.809237e+10 
10           NO_ID   0.6735040362    450.4143374     2.22555771   0.4979765833   0.1276820478    10.61692637     23.8946802  0.04607675797    0.426241475    0.168268972    0.244377256   0.2062585838    0.154842659   0.4759641292   0.2147576294    2.84141e+10 
11           NO_ID   0.8414781081    374.9669444     2.56246071    0.561366821  0.09460446709    9.841566394    31.02437283  0.05877888054   0.4591116819   0.2485524577   0.2239618471   0.1602907688   0.2087159382   0.6260114449    1.849210688   1.185873e+10 
12           NO_ID    0.752042828    436.3328969    2.236706058   0.5876092083   0.1281862924    10.24357794     36.5660398  0.05740496516   0.4781473808   0.1655679031   0.1467446661   0.2304521492   0.2254542565   0.6202614476  0.01111510381   1.672842e+10 
13           NO_ID   0.8665152369    366.7220708    2.326242223   0.4174397922  0.08409179419    10.72467498    27.13060849   0.0375686997   0.5201396751   0.1745338811   0.1524678853   0.1855214073   0.1680733322   0.4292541133   0.7189399133   1.053605e+10 
14           NO_ID   0.7047572433    456.2308968    2.308768079   0.4900011517  0.08854578293    11.01541248    25.36384813  0.04451207853   0.4240267976   0.2419904092   0.2264026073   0.2579038269   0.2001457105   0.7050694568   0.9062405364   2.300486e+10 
15           NO_ID   0.7325991195     573.373968    2.517239743   0.6042381187  0.08742152331    6.327456437    25.06880583   0.0417278897   0.3976271275   0.2558212289   0.1572227858   0.1529630895   0.2374286249   0.6915233752    1.368939043    1.97089e+10 
16           NO_ID   0.8089314872    514.3076036    2.553064039   0.5410000752  0.09933919988    9.496989314    20.86317741  0.05966444518   0.6829738207   0.2736075353   0.2342113024   0.1577821345    0.227939847    0.589062281    1.151301299   1.306599e+10 
17           NO_ID   0.8495521513    471.4252466    2.511334159   0.4004865641  0.09843247404     6.81579472    20.64515785  0.03498743238   0.4512844993   0.1794077325   0.2188260559   0.2293385826   0.1712061857   0.7379229827    1.283365911   1.022167e+10 
18           NO_ID   0.8307909946    638.8612434    2.511757647   0.4155924022  0.08055216837    7.437406338     36.4738089  0.04918841987   0.4474657407   0.1906357465   0.2311163699   0.2011460573   0.1872998745   0.7606617551   0.5061530052     9805420000 
