 Values from hb2.mt1.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              6.0700000E+06  1.7010839E+07  3.9353268E+06
              4.9700000E+06  3.9040838E+07  6.3321818E+06
              3.6800000E+06  2.5489613E+07  3.1264922E+06
              3.0100000E+06  2.2306821E+07  3.8784730E+06
              2.7300000E+06  2.6452001E+07  3.1980331E+06
              2.4700000E+06  2.0037230E+07  3.4004698E+06
              2.3700000E+06  4.3317157E+06  1.3754376E+06
              2.3500000E+06  3.2102512E+07  5.3571017E+06
              2.2300000E+06  6.7822218E+07  6.1828882E+06
              1.9200000E+06  7.6623470E+07  8.0064177E+06
              1.6500000E+06  1.2526847E+08  1.5979121E+07
              1.3500000E+06  2.2054387E+08  2.1466830E+07
              1.0000000E+06  1.7063859E+08  1.4722908E+07
              8.2100000E+05  1.4739734E+08  1.5318063E+07
              7.4300000E+05  3.9867036E+08  2.8738859E+07
              6.0800000E+05  5.3859261E+08  3.0137900E+07
              4.9800000E+05  4.4535754E+08  2.2103917E+07
              3.6900000E+05  4.3144857E+08  2.9304065E+07
              2.9700000E+05  1.0928370E+09  7.4524663E+07
              1.8300000E+05  1.2275526E+09  8.7979644E+07
              1.1100000E+05  2.2561006E+08  2.6084564E+07
              1.0000000E+05  8.0042517E+08  6.8286070E+07
              6.7400000E+04  9.0264215E+08  6.7019274E+07
              4.0900000E+04  4.2251208E+08  4.2024802E+07
              3.1800000E+04  2.9220106E+08  2.0605675E+07
              2.6100000E+04  1.3730322E+08  1.7240397E+07
              2.4200000E+04  2.2361834E+08  2.1241492E+07
              2.1900000E+04  6.5759536E+08  4.9596327E+07
              1.5000000E+04  1.1760401E+09  6.9923407E+07
              7.1000000E+03  1.1482328E+09  9.4895085E+07
              3.3600000E+03  1.1508157E+09  6.1067550E+07
              1.5900000E+03  1.8674543E+09  1.1407439E+08
              4.5400000E+02  1.1130340E+09  6.9995898E+07
              2.1400000E+02  1.0799681E+09  5.5980363E+07
              1.0100000E+02  1.5305912E+09  9.8151616E+07
              3.7300000E+01  1.7772337E+09  9.8772984E+07
              1.0700000E+01  1.1504720E+09  9.0594801E+07
              5.0400000E+00  1.2803203E+09  9.0914362E+07
              1.8600000E+00  1.0374075E+09  4.9533882E+07
              8.7600000E-01  1.1470447E+09  7.2551434E+07
              4.1400000E-01  4.1413467E+09  1.5785752E+08
              1.0000000E-01  1.6496120E+10  4.1226883E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             5.3724196E+09  2.4225950E+08

          4      1      1      2.3895000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  6.4946023E+05  6.3301553E+05
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  3.3582802E+05  3.2732467E+05
              1.0000000E+07  1.1192960E+06  7.5934713E+05
              8.6100000E+06  1.6385683E+06  9.3223423E+05
              7.4100000E+06  9.4488867E+06  2.6283098E+06
              6.0700000E+06  1.0679857E+07  2.2269082E+06
              4.9700000E+06  3.0644902E+07  5.5046316E+06
              3.6800000E+06  1.7260926E+07  2.4506594E+06
              3.0100000E+06  1.8787496E+07  3.3191202E+06
              2.7300000E+06  1.7881874E+07  2.7917385E+06
              2.4700000E+06  1.1071949E+07  2.4897419E+06
              2.3700000E+06  4.8565664E+06  1.4995672E+06
              2.3500000E+06  2.4681986E+07  4.3489979E+06
              2.2300000E+06  4.8134843E+07  5.9029141E+06
              1.9200000E+06  5.5652118E+07  6.1157180E+06
